COMMUNITY,STATION_NAME,STARTDATE,TOTAL_BIKES
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-09,17
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-10,10
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-11,8
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-12,9
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-13,8
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-14,20
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-15,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-16,6
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-17,10
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-18,2
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-19,8
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-20,10
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-21,12
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-22,13
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-23,10
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-24,8
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-25,10
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-26,10
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-27,16
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-28,15
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-29,14
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-09-30,13
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-01,13
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-02,14
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-03,9
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-04,7
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-05,8
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-06,5
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-07,7
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-08,7
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-09,9
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-10,11
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-11,12
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-12,5
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-13,15
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-14,9
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-15,6
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-16,6
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-17,5
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-18,3
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-19,8
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-20,6
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-21,5
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-22,3
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-23,3
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-24,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-25,5
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-26,4
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-27,6
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-28,4
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-29,8
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-10-30,6
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-01,6
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-02,5
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-03,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-04,2
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-05,3
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-06,2
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-07,4
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-08,2
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-09,8
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-10,6
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-11,4
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-12,3
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-14,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-15,2
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-16,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-17,3
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-18,3
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-19,3
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-20,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-21,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-22,3
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-23,2
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-24,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-25,4
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-26,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-27,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-28,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-29,2
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-11-30,3
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-12-01,3
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-12-02,2
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-12-03,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-12-04,3
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-12-05,4
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-12-06,2
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-12-08,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-12-12,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-12-13,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-12-14,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-12-17,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-12-18,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-12-19,1
Hyde Park,Blackstone Ave & Hyde Park Blvd,2013-12-28,3
Hyde Park,Kimbark Ave & 53rd St,2013-06-28,1
Hyde Park,Kimbark Ave & 53rd St,2013-07-01,4
Hyde Park,Kimbark Ave & 53rd St,2013-07-02,2
Hyde Park,Kimbark Ave & 53rd St,2013-07-03,3
Hyde Park,Kimbark Ave & 53rd St,2013-07-04,3
Hyde Park,Kimbark Ave & 53rd St,2013-07-05,4
Hyde Park,Kimbark Ave & 53rd St,2013-07-06,2
Hyde Park,Kimbark Ave & 53rd St,2013-07-07,2
Hyde Park,Kimbark Ave & 53rd St,2013-07-08,1
Hyde Park,Kimbark Ave & 53rd St,2013-07-09,4
Hyde Park,Kimbark Ave & 53rd St,2013-07-10,2
Hyde Park,Kimbark Ave & 53rd St,2013-07-11,5
Hyde Park,Kimbark Ave & 53rd St,2013-07-12,5
Hyde Park,Kimbark Ave & 53rd St,2013-07-13,2
Hyde Park,Kimbark Ave & 53rd St,2013-07-14,2
Hyde Park,Kimbark Ave & 53rd St,2013-07-15,8
Hyde Park,Kimbark Ave & 53rd St,2013-07-16,3
Hyde Park,Kimbark Ave & 53rd St,2013-07-17,4
Hyde Park,Kimbark Ave & 53rd St,2013-07-18,6
Hyde Park,Kimbark Ave & 53rd St,2013-07-19,1
Hyde Park,Kimbark Ave & 53rd St,2013-07-20,1
Hyde Park,Kimbark Ave & 53rd St,2013-07-21,3
Hyde Park,Kimbark Ave & 53rd St,2013-07-22,3
Hyde Park,Kimbark Ave & 53rd St,2013-07-23,2
Hyde Park,Kimbark Ave & 53rd St,2013-07-24,3
Hyde Park,Kimbark Ave & 53rd St,2013-07-25,5
Hyde Park,Kimbark Ave & 53rd St,2013-07-26,1
Hyde Park,Kimbark Ave & 53rd St,2013-07-27,2
Hyde Park,Kimbark Ave & 53rd St,2013-07-28,1
Hyde Park,Kimbark Ave & 53rd St,2013-07-29,10
Hyde Park,Kimbark Ave & 53rd St,2013-07-30,2
Hyde Park,Kimbark Ave & 53rd St,2013-07-31,2
Hyde Park,Kimbark Ave & 53rd St,2013-08-01,5
Hyde Park,Kimbark Ave & 53rd St,2013-08-02,2
Hyde Park,Kimbark Ave & 53rd St,2013-08-03,3
Hyde Park,Kimbark Ave & 53rd St,2013-08-04,2
Hyde Park,Kimbark Ave & 53rd St,2013-08-05,2
Hyde Park,Kimbark Ave & 53rd St,2013-08-06,5
Hyde Park,Kimbark Ave & 53rd St,2013-08-07,2
Hyde Park,Kimbark Ave & 53rd St,2013-08-08,4
Hyde Park,Kimbark Ave & 53rd St,2013-08-09,5
Hyde Park,Kimbark Ave & 53rd St,2013-08-10,4
Hyde Park,Kimbark Ave & 53rd St,2013-08-12,1
Hyde Park,Kimbark Ave & 53rd St,2013-08-13,10
Hyde Park,Kimbark Ave & 53rd St,2013-08-14,5
Hyde Park,Kimbark Ave & 53rd St,2013-08-15,4
Hyde Park,Kimbark Ave & 53rd St,2013-08-16,3
Hyde Park,Kimbark Ave & 53rd St,2013-08-17,8
Hyde Park,Kimbark Ave & 53rd St,2013-08-18,1
Hyde Park,Kimbark Ave & 53rd St,2013-08-19,8
Hyde Park,Kimbark Ave & 53rd St,2013-09-22,7
Hyde Park,Kimbark Ave & 53rd St,2013-09-23,3
Hyde Park,Kimbark Ave & 53rd St,2013-09-24,3
Hyde Park,Kimbark Ave & 53rd St,2013-09-25,3
Hyde Park,Kimbark Ave & 53rd St,2013-09-26,4
Hyde Park,Kimbark Ave & 53rd St,2013-09-27,11
Hyde Park,Kimbark Ave & 53rd St,2013-09-28,7
Hyde Park,Kimbark Ave & 53rd St,2013-09-29,11
Hyde Park,Kimbark Ave & 53rd St,2013-09-30,5
Hyde Park,Kimbark Ave & 53rd St,2013-10-01,1
Hyde Park,Kimbark Ave & 53rd St,2013-10-02,8
Hyde Park,Kimbark Ave & 53rd St,2013-10-03,2
Hyde Park,Kimbark Ave & 53rd St,2013-10-04,4
Hyde Park,Kimbark Ave & 53rd St,2013-10-05,7
Hyde Park,Kimbark Ave & 53rd St,2013-10-06,3
Hyde Park,Kimbark Ave & 53rd St,2013-10-07,4
Hyde Park,Kimbark Ave & 53rd St,2013-10-08,6
Hyde Park,Kimbark Ave & 53rd St,2013-10-09,8
Hyde Park,Kimbark Ave & 53rd St,2013-10-10,10
Hyde Park,Kimbark Ave & 53rd St,2013-10-11,8
Hyde Park,Kimbark Ave & 53rd St,2013-10-12,6
Hyde Park,Kimbark Ave & 53rd St,2013-10-13,5
Hyde Park,Kimbark Ave & 53rd St,2013-10-14,10
Hyde Park,Kimbark Ave & 53rd St,2013-10-15,8
Hyde Park,Kimbark Ave & 53rd St,2013-10-16,7
Hyde Park,Kimbark Ave & 53rd St,2013-10-18,2
Hyde Park,Kimbark Ave & 53rd St,2013-10-19,6
Hyde Park,Kimbark Ave & 53rd St,2013-10-20,3
Hyde Park,Kimbark Ave & 53rd St,2013-10-21,6
Hyde Park,Kimbark Ave & 53rd St,2013-10-22,2
Hyde Park,Kimbark Ave & 53rd St,2013-10-23,3
Hyde Park,Kimbark Ave & 53rd St,2013-10-24,2
Hyde Park,Kimbark Ave & 53rd St,2013-10-25,5
Hyde Park,Kimbark Ave & 53rd St,2013-10-26,4
Hyde Park,Kimbark Ave & 53rd St,2013-10-27,5
Hyde Park,Kimbark Ave & 53rd St,2013-10-28,5
Hyde Park,Kimbark Ave & 53rd St,2013-10-29,4
Hyde Park,Kimbark Ave & 53rd St,2013-10-30,3
Hyde Park,Kimbark Ave & 53rd St,2013-10-31,3
Hyde Park,Kimbark Ave & 53rd St,2013-11-01,2
Hyde Park,Kimbark Ave & 53rd St,2013-11-02,1
Hyde Park,Kimbark Ave & 53rd St,2013-11-03,3
Hyde Park,Kimbark Ave & 53rd St,2013-11-04,4
Hyde Park,Kimbark Ave & 53rd St,2013-11-05,9
Hyde Park,Kimbark Ave & 53rd St,2013-11-06,5
Hyde Park,Kimbark Ave & 53rd St,2013-11-07,2
Hyde Park,Kimbark Ave & 53rd St,2013-11-08,5
Hyde Park,Kimbark Ave & 53rd St,2013-11-09,4
Hyde Park,Kimbark Ave & 53rd St,2013-11-10,7
Hyde Park,Kimbark Ave & 53rd St,2013-11-11,2
Hyde Park,Kimbark Ave & 53rd St,2013-11-12,4
Hyde Park,Kimbark Ave & 53rd St,2013-11-13,4
Hyde Park,Kimbark Ave & 53rd St,2013-11-14,5
Hyde Park,Kimbark Ave & 53rd St,2013-11-15,5
Hyde Park,Kimbark Ave & 53rd St,2013-11-16,1
Hyde Park,Kimbark Ave & 53rd St,2013-11-17,2
Hyde Park,Kimbark Ave & 53rd St,2013-11-18,3
Hyde Park,Kimbark Ave & 53rd St,2013-11-19,2
Hyde Park,Kimbark Ave & 53rd St,2013-11-20,3
Hyde Park,Kimbark Ave & 53rd St,2013-11-21,3
Hyde Park,Kimbark Ave & 53rd St,2013-11-22,3
Hyde Park,Kimbark Ave & 53rd St,2013-11-24,1
Hyde Park,Kimbark Ave & 53rd St,2013-11-25,3
Hyde Park,Kimbark Ave & 53rd St,2013-11-26,4
Hyde Park,Kimbark Ave & 53rd St,2013-11-27,2
Hyde Park,Kimbark Ave & 53rd St,2013-11-28,3
Hyde Park,Kimbark Ave & 53rd St,2013-11-29,3
Hyde Park,Kimbark Ave & 53rd St,2013-11-30,3
Hyde Park,Kimbark Ave & 53rd St,2013-12-01,2
Hyde Park,Kimbark Ave & 53rd St,2013-12-02,3
Hyde Park,Kimbark Ave & 53rd St,2013-12-03,4
Hyde Park,Kimbark Ave & 53rd St,2013-12-04,2
Hyde Park,Kimbark Ave & 53rd St,2013-12-05,1
Hyde Park,Kimbark Ave & 53rd St,2013-12-06,1
Hyde Park,Kimbark Ave & 53rd St,2013-12-07,2
Hyde Park,Kimbark Ave & 53rd St,2013-12-08,2
Hyde Park,Kimbark Ave & 53rd St,2013-12-09,2
Hyde Park,Kimbark Ave & 53rd St,2013-12-10,1
Hyde Park,Kimbark Ave & 53rd St,2013-12-12,4
Hyde Park,Kimbark Ave & 53rd St,2013-12-13,2
Hyde Park,Kimbark Ave & 53rd St,2013-12-16,1
Hyde Park,Kimbark Ave & 53rd St,2013-12-17,2
Hyde Park,Kimbark Ave & 53rd St,2013-12-19,1
Hyde Park,Kimbark Ave & 53rd St,2013-12-20,2
Hyde Park,Kimbark Ave & 53rd St,2013-12-21,1
Hyde Park,Kimbark Ave & 53rd St,2013-12-22,3
Hyde Park,Kimbark Ave & 53rd St,2013-12-23,1
Hyde Park,Kimbark Ave & 53rd St,2013-12-24,1
Hyde Park,Kimbark Ave & 53rd St,2013-12-25,2
Hyde Park,Lake Park Ave & 56th St,2013-10-09,3
Hyde Park,Lake Park Ave & 56th St,2013-10-10,6
Hyde Park,Lake Park Ave & 56th St,2013-10-11,5
Hyde Park,Lake Park Ave & 56th St,2013-10-12,11
Hyde Park,Lake Park Ave & 56th St,2013-10-13,7
Hyde Park,Lake Park Ave & 56th St,2013-10-14,10
Hyde Park,Lake Park Ave & 56th St,2013-10-15,2
Hyde Park,Lake Park Ave & 56th St,2013-10-16,3
Hyde Park,Lake Park Ave & 56th St,2013-10-17,8
Hyde Park,Lake Park Ave & 56th St,2013-10-18,5
Hyde Park,Lake Park Ave & 56th St,2013-10-19,8
Hyde Park,Lake Park Ave & 56th St,2013-10-20,6
Hyde Park,Lake Park Ave & 56th St,2013-10-21,2
Hyde Park,Lake Park Ave & 56th St,2013-10-22,6
Hyde Park,Lake Park Ave & 56th St,2013-10-23,5
Hyde Park,Lake Park Ave & 56th St,2013-10-24,4
Hyde Park,Lake Park Ave & 56th St,2013-10-25,6
Hyde Park,Lake Park Ave & 56th St,2013-10-26,10
Hyde Park,Lake Park Ave & 56th St,2013-10-27,8
Hyde Park,Lake Park Ave & 56th St,2013-10-28,3
Hyde Park,Lake Park Ave & 56th St,2013-10-29,1
Hyde Park,Lake Park Ave & 56th St,2013-10-30,3
Hyde Park,Lake Park Ave & 56th St,2013-11-01,4
Hyde Park,Lake Park Ave & 56th St,2013-11-02,2
Hyde Park,Lake Park Ave & 56th St,2013-11-03,6
Hyde Park,Lake Park Ave & 56th St,2013-11-04,2
Hyde Park,Lake Park Ave & 56th St,2013-11-05,3
Hyde Park,Lake Park Ave & 56th St,2013-11-06,2
Hyde Park,Lake Park Ave & 56th St,2013-11-07,2
Hyde Park,Lake Park Ave & 56th St,2013-11-08,3
Hyde Park,Lake Park Ave & 56th St,2013-11-09,5
Hyde Park,Lake Park Ave & 56th St,2013-11-10,7
Hyde Park,Lake Park Ave & 56th St,2013-11-11,4
Hyde Park,Lake Park Ave & 56th St,2013-11-12,1
Hyde Park,Lake Park Ave & 56th St,2013-11-13,1
Hyde Park,Lake Park Ave & 56th St,2013-11-14,4
Hyde Park,Lake Park Ave & 56th St,2013-11-15,3
Hyde Park,Lake Park Ave & 56th St,2013-11-16,1
Hyde Park,Lake Park Ave & 56th St,2013-11-17,1
Hyde Park,Lake Park Ave & 56th St,2013-11-18,1
Hyde Park,Lake Park Ave & 56th St,2013-11-19,5
Hyde Park,Lake Park Ave & 56th St,2013-11-20,8
Hyde Park,Lake Park Ave & 56th St,2013-11-21,3
Hyde Park,Lake Park Ave & 56th St,2013-11-22,3
Hyde Park,Lake Park Ave & 56th St,2013-11-23,4
Hyde Park,Lake Park Ave & 56th St,2013-11-24,1
Hyde Park,Lake Park Ave & 56th St,2013-11-25,7
Hyde Park,Lake Park Ave & 56th St,2013-11-26,3
Hyde Park,Lake Park Ave & 56th St,2013-11-27,2
Hyde Park,Lake Park Ave & 56th St,2013-11-28,1
Hyde Park,Lake Park Ave & 56th St,2013-11-30,1
Hyde Park,Lake Park Ave & 56th St,2013-12-02,5
Hyde Park,Lake Park Ave & 56th St,2013-12-03,5
Hyde Park,Lake Park Ave & 56th St,2013-12-04,3
Hyde Park,Lake Park Ave & 56th St,2013-12-05,3
Hyde Park,Lake Park Ave & 56th St,2013-12-06,5
Hyde Park,Lake Park Ave & 56th St,2013-12-07,2
Hyde Park,Lake Park Ave & 56th St,2013-12-08,1
Hyde Park,Lake Park Ave & 56th St,2013-12-09,6
Hyde Park,Lake Park Ave & 56th St,2013-12-10,3
Hyde Park,Lake Park Ave & 56th St,2013-12-11,1
Hyde Park,Lake Park Ave & 56th St,2013-12-13,3
Hyde Park,Lake Park Ave & 56th St,2013-12-14,1
Hyde Park,Lake Park Ave & 56th St,2013-12-16,1
Hyde Park,Lake Park Ave & 56th St,2013-12-18,1
Hyde Park,Lake Park Ave & 56th St,2013-12-19,3
Hyde Park,Lake Park Ave & 56th St,2013-12-21,1
Hyde Park,Lake Park Ave & 56th St,2013-12-23,2
Hyde Park,Lake Park Ave & 56th St,2013-12-27,1
Hyde Park,Lake Park Ave & 56th St,2013-12-28,2
Hyde Park,Lake Park Ave & 56th St,2013-12-29,1
Hyde Park,Lake Park Ave & 56th St,2013-12-30,2
Hyde Park,Shore Drive & 55th St,2013-08-23,18
Hyde Park,Shore Drive & 55th St,2013-08-24,37
Hyde Park,Shore Drive & 55th St,2013-08-25,53
Hyde Park,Shore Drive & 55th St,2013-08-26,17
Hyde Park,Shore Drive & 55th St,2013-08-27,17
Hyde Park,Shore Drive & 55th St,2013-08-28,11
Hyde Park,Shore Drive & 55th St,2013-08-29,12
Hyde Park,Shore Drive & 55th St,2013-08-30,8
Hyde Park,Shore Drive & 55th St,2013-08-31,20
Hyde Park,Shore Drive & 55th St,2013-09-01,48
Hyde Park,Shore Drive & 55th St,2013-09-02,56
Hyde Park,Shore Drive & 55th St,2013-09-03,24
Hyde Park,Shore Drive & 55th St,2013-09-04,8
Hyde Park,Shore Drive & 55th St,2013-09-05,19
Hyde Park,Shore Drive & 55th St,2013-09-06,13
Hyde Park,Shore Drive & 55th St,2013-09-07,22
Hyde Park,Shore Drive & 55th St,2013-09-08,5
Hyde Park,Shore Drive & 55th St,2013-09-09,12
Hyde Park,Shore Drive & 55th St,2013-09-10,3
Hyde Park,Shore Drive & 55th St,2013-09-11,17
Hyde Park,Shore Drive & 55th St,2013-09-12,8
Hyde Park,Shore Drive & 55th St,2013-09-13,6
Hyde Park,Shore Drive & 55th St,2013-09-14,29
Hyde Park,Shore Drive & 55th St,2013-09-15,12
Hyde Park,Shore Drive & 55th St,2013-09-16,8
Hyde Park,Shore Drive & 55th St,2013-09-17,2
Hyde Park,Shore Drive & 55th St,2013-09-18,3
Hyde Park,Shore Drive & 55th St,2013-09-19,6
Hyde Park,Shore Drive & 55th St,2013-09-20,7
Hyde Park,Shore Drive & 55th St,2013-09-21,28
Hyde Park,Shore Drive & 55th St,2013-09-22,28
Hyde Park,Shore Drive & 55th St,2013-09-23,7
Hyde Park,Shore Drive & 55th St,2013-09-24,15
Hyde Park,Shore Drive & 55th St,2013-09-25,9
Hyde Park,Shore Drive & 55th St,2013-09-26,21
Hyde Park,Shore Drive & 55th St,2013-09-27,16
Hyde Park,Shore Drive & 55th St,2013-09-28,39
Hyde Park,Shore Drive & 55th St,2013-09-29,24
Hyde Park,Shore Drive & 55th St,2013-09-30,10
Hyde Park,Shore Drive & 55th St,2013-10-01,11
Hyde Park,Shore Drive & 55th St,2013-10-02,14
Hyde Park,Shore Drive & 55th St,2013-10-03,6
Hyde Park,Shore Drive & 55th St,2013-10-04,19
Hyde Park,Shore Drive & 55th St,2013-10-05,9
Hyde Park,Shore Drive & 55th St,2013-10-06,8
Hyde Park,Shore Drive & 55th St,2013-10-07,6
Hyde Park,Shore Drive & 55th St,2013-10-08,9
Hyde Park,Shore Drive & 55th St,2013-10-09,19
Hyde Park,Shore Drive & 55th St,2013-10-10,14
Hyde Park,Shore Drive & 55th St,2013-10-11,15
Hyde Park,Shore Drive & 55th St,2013-10-12,26
Hyde Park,Shore Drive & 55th St,2013-10-13,20
Hyde Park,Shore Drive & 55th St,2013-10-14,13
Hyde Park,Shore Drive & 55th St,2013-10-15,2
Hyde Park,Shore Drive & 55th St,2013-10-16,2
Hyde Park,Shore Drive & 55th St,2013-10-17,3
Hyde Park,Shore Drive & 55th St,2013-10-18,7
Hyde Park,Shore Drive & 55th St,2013-10-19,11
Hyde Park,Shore Drive & 55th St,2013-10-20,27
Hyde Park,Shore Drive & 55th St,2013-10-21,12
Hyde Park,Shore Drive & 55th St,2013-10-22,9
Hyde Park,Shore Drive & 55th St,2013-10-23,3
Hyde Park,Shore Drive & 55th St,2013-10-24,5
Hyde Park,Shore Drive & 55th St,2013-10-25,3
Hyde Park,Shore Drive & 55th St,2013-10-26,5
Hyde Park,Shore Drive & 55th St,2013-10-27,13
Hyde Park,Shore Drive & 55th St,2013-10-28,3
Hyde Park,Shore Drive & 55th St,2013-10-30,2
Hyde Park,Shore Drive & 55th St,2013-10-31,2
Hyde Park,Shore Drive & 55th St,2013-11-01,7
Hyde Park,Shore Drive & 55th St,2013-11-02,11
Hyde Park,Shore Drive & 55th St,2013-11-03,4
Hyde Park,Shore Drive & 55th St,2013-11-04,4
Hyde Park,Shore Drive & 55th St,2013-11-05,3
Hyde Park,Shore Drive & 55th St,2013-11-06,4
Hyde Park,Shore Drive & 55th St,2013-11-07,1
Hyde Park,Shore Drive & 55th St,2013-11-08,4
Hyde Park,Shore Drive & 55th St,2013-11-09,13
Hyde Park,Shore Drive & 55th St,2013-11-10,4
Hyde Park,Shore Drive & 55th St,2013-11-11,3
Hyde Park,Shore Drive & 55th St,2013-11-12,1
Hyde Park,Shore Drive & 55th St,2013-11-13,1
Hyde Park,Shore Drive & 55th St,2013-11-14,3
Hyde Park,Shore Drive & 55th St,2013-11-15,2
Hyde Park,Shore Drive & 55th St,2013-11-16,1
Hyde Park,Shore Drive & 55th St,2013-11-17,3
Hyde Park,Shore Drive & 55th St,2013-11-18,5
Hyde Park,Shore Drive & 55th St,2013-11-19,5
Hyde Park,Shore Drive & 55th St,2013-11-20,2
Hyde Park,Shore Drive & 55th St,2013-11-21,3
Hyde Park,Shore Drive & 55th St,2013-11-22,3
Hyde Park,Shore Drive & 55th St,2013-11-23,2
Hyde Park,Shore Drive & 55th St,2013-11-24,1
Hyde Park,Shore Drive & 55th St,2013-11-25,1
Hyde Park,Shore Drive & 55th St,2013-11-26,1
Hyde Park,Shore Drive & 55th St,2013-11-27,2
Hyde Park,Shore Drive & 55th St,2013-11-28,2
Hyde Park,Shore Drive & 55th St,2013-11-29,2
Hyde Park,Shore Drive & 55th St,2013-11-30,2
Hyde Park,Shore Drive & 55th St,2013-12-02,4
Hyde Park,Shore Drive & 55th St,2013-12-03,7
Hyde Park,Shore Drive & 55th St,2013-12-04,4
Hyde Park,Shore Drive & 55th St,2013-12-05,4
Hyde Park,Shore Drive & 55th St,2013-12-06,3
Hyde Park,Shore Drive & 55th St,2013-12-10,1
Hyde Park,Shore Drive & 55th St,2013-12-16,1
Hyde Park,Shore Drive & 55th St,2013-12-18,1
Hyde Park,Shore Drive & 55th St,2013-12-20,1
Hyde Park,Shore Drive & 55th St,2013-12-26,1
Hyde Park,Shore Drive & 55th St,2013-12-28,3
Hyde Park,Shore Drive & 55th St,2013-12-30,1
Hyde Park,Woodlawn Ave & 55th St,2013-08-23,8
Hyde Park,Woodlawn Ave & 55th St,2013-08-24,18
Hyde Park,Woodlawn Ave & 55th St,2013-08-25,20
Hyde Park,Woodlawn Ave & 55th St,2013-08-26,13
Hyde Park,Woodlawn Ave & 55th St,2013-08-27,12
Hyde Park,Woodlawn Ave & 55th St,2013-08-28,5
Hyde Park,Woodlawn Ave & 55th St,2013-08-29,6
Hyde Park,Woodlawn Ave & 55th St,2013-08-30,6
Hyde Park,Woodlawn Ave & 55th St,2013-08-31,5
Hyde Park,Woodlawn Ave & 55th St,2013-09-01,17
Hyde Park,Woodlawn Ave & 55th St,2013-09-02,18
Hyde Park,Woodlawn Ave & 55th St,2013-09-03,3
Hyde Park,Woodlawn Ave & 55th St,2013-09-04,3
Hyde Park,Woodlawn Ave & 55th St,2013-09-05,6
Hyde Park,Woodlawn Ave & 55th St,2013-09-06,10
Hyde Park,Woodlawn Ave & 55th St,2013-09-07,8
Hyde Park,Woodlawn Ave & 55th St,2013-09-08,27
Hyde Park,Woodlawn Ave & 55th St,2013-09-09,12
Hyde Park,Woodlawn Ave & 55th St,2013-09-10,9
Hyde Park,Woodlawn Ave & 55th St,2013-09-11,8
Hyde Park,Woodlawn Ave & 55th St,2013-09-12,4
Hyde Park,Woodlawn Ave & 55th St,2013-09-13,9
Hyde Park,Woodlawn Ave & 55th St,2013-09-14,11
Hyde Park,Woodlawn Ave & 55th St,2013-09-15,4
Hyde Park,Woodlawn Ave & 55th St,2013-09-16,8
Hyde Park,Woodlawn Ave & 55th St,2013-09-17,11
Hyde Park,Woodlawn Ave & 55th St,2013-09-18,6
Hyde Park,Woodlawn Ave & 55th St,2013-09-19,3
Hyde Park,Woodlawn Ave & 55th St,2013-09-20,5
